X,Y,OBJECTID,source,ext_id,cat1,cat2,cat3,org_name,Name,addrln1,addrln2,city,state,hours,phones,email,url,info1,info2,post_id,description,zip,link,use_type,latitude,longitude,date_updated,dis_status,POINT_X,POINT_Y
-118.137113056745818,33.916934967348134,143649410,HSIP Freedom PropaneLocations,3929,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Jim'S Mobile,9002 Imperial Hwy,,Downey,CA,,,,,,,48972,,90242,http://egis3.lacounty.gov/lms/?p=48972,publish,33.916935,-118.137113,2010-11-01T19:50:56.000Z,,6520069.98172097,1792179.58192806
-118.102236056759452,33.985898967215249,143649411,HSIP Freedom PropaneLocations,3930,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Lowe'S Store Number 1591,8600 Washington Blvd,,Pico Rivera,CA,,,,,,,48973,,90660,http://egis3.lacounty.gov/lms/?p=48973,publish,33.985899,-118.102236,2010-11-01T19:50:56.000Z,,6530677.25217305,1817264.47335923
-118.078998056991736,34.016398967008605,143649412,HSIP Freedom PropaneLocations,3931,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Ed'S Service Station,3900 Rosemead Blvd,,Pico Rivera,CA,,,,,,,48974,,90660,http://egis3.lacounty.gov/lms/?p=48974,publish,34.016399,-118.078998,2010-11-01T19:50:56.000Z,,6537730.62618963,1828357.69428298
-118.103829056781819,33.986766966870299,143649413,HSIP Freedom PropaneLocations,3932,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Walmart Store Number 2886,8500 Washington Blvd,,Pico Rivera,CA,,,,,,,48975,,90660,http://egis3.lacounty.gov/lms/?p=48975,publish,33.986767,-118.103829,2010-11-01T19:50:56.000Z,,6530194.65700963,1817580.85133539
-118.081222056667713,34.000088967524057,143649414,HSIP Freedom PropaneLocations,3933,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Home Depot Store Number 689 W,9200 Whittier Blvd,,Pico Rivera,CA,,,,,,,48976,,90660,http://egis3.lacounty.gov/lms/?p=48976,publish,34.000089,-118.081222,2010-11-01T19:50:56.000Z,,6537051.86540805,1822422.69302964
-118.1112340564367,33.901947967338693,143649415,HSIP Freedom PropaneLocations,3934,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Kmart Store Number 4320,10400 Rosecrans,,Bellflower,CA,,,,,,,48977,,90706,http://egis3.lacounty.gov/lms/?p=48977,publish,33.901948,-118.111234,2010-11-01T19:50:56.000Z,,6527915.68158072,1786715.77100532
-118.141678056589441,33.903852967590566,143649416,HSIP Freedom PropaneLocations,3935,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Walgreens Store Number 6680,9031 Rosecrans Ave,,Bellflower,CA,,,,,,,48978,,90706,http://egis3.lacounty.gov/lms/?p=48978,publish,33.903853,-118.141678,2010-11-01T19:50:56.000Z,,6518678.24270655,1787420.66624907
-118.117212056677303,33.86968296755304,143649417,HSIP Freedom PropaneLocations,3936,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Spirit Gas - A1 Oil,10340 Rosecranses Ave,,Bellflower,CA,,,,,,,48979,,90706,http://egis3.lacounty.gov/lms/?p=48979,publish,33.869683,-118.117212,2010-11-01T19:50:56.000Z,,6526087.92933072,1774975.8361519
-118.134977056043141,33.896552967215698,143649418,HSIP Freedom PropaneLocations,3937,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,R Star'S,9355 Somerset Blvd,,Bellflower,CA,,,,,,,48980,,90706,http://egis3.lacounty.gov/lms/?p=48980,publish,33.896553,-118.134977,2010-11-01T19:50:56.000Z,,6520708.0880563,1784761.22963881
-118.396393055780365,33.926319966950096,143649419,HSIP Freedom PropaneLocations,3938,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Exxon Mobil Store Number 10181,765 N Sepulveda Blvd,,El Segundo,CA,,,,,,,48981,,90245,http://egis3.lacounty.gov/lms/?p=48981,publish,33.92632,-118.396393,2010-11-01T19:50:56.000Z,,6441417.67117813,1795803.73019156
-118.554216055966194,34.038657966539787,143649420,HSIP Freedom PropaneLocations,3939,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Pacific West 76,17299 Pacific Coast Hwy,,Pacific Palisades,CA,,,,,,,48982,,90272,http://egis3.lacounty.gov/lms/?p=48982,publish,34.038658,-118.554216,2010-11-01T19:50:56.000Z,,6393765.16248073,1836911.66011465
-118.393892055646617,33.760571967224173,143649421,HSIP Freedom PropaneLocations,3940,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Ralph'S Store Number 720,30019 Hawthorne Blvd,,Palos Verdes Penn,CA,,,,,,,48983,,90275,http://egis3.lacounty.gov/lms/?p=48983,publish,33.760572,-118.393892,2010-11-01T19:50:56.000Z,,6441940.01888672,1735481.26619107
-118.309572055947712,33.754954967357214,143649422,HSIP Freedom PropaneLocations,3941,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Hwi - California Do It Center Store Number 443,28901 S Western Ave,,Rancho Palos Verdes,CA,,,,,,,48984,,90275,http://egis3.lacounty.gov/lms/?p=48984,publish,33.754955,-118.309572,2010-11-01T19:50:56.000Z,,6467564.15989555,1733347.39873965
-118.353580055862878,33.855366967380107,143649423,HSIP Freedom PropaneLocations,3942,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Kmart Store Number 4474,19330 Hawthorne Blvd,,Torrance,CA,,,,,,,48985,,90503,http://egis3.lacounty.gov/lms/?p=48985,publish,33.855367,-118.35358,2010-11-01T19:50:56.000Z,,6454314.84846772,1769933.95745614
-118.357042055355663,33.807262966980197,143649424,HSIP Freedom PropaneLocations,3943,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Walgreens Store Number 2622,4142 Pacific Coast Hwy,,Torrance,CA,,,,,,,48986,,90505,http://egis3.lacounty.gov/lms/?p=48986,publish,33.807263,-118.357042,2010-11-01T19:50:56.000Z,,6453201.52326655,1752431.48655565
-118.339250055369618,33.823932967248652,143649425,HSIP Freedom PropaneLocations,3944,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Walgreens Store Number 6251,2976 Sepulveda Blvd,,Torrance,CA,,,,,,,48987,,90505,http://egis3.lacounty.gov/lms/?p=48987,publish,33.823933,-118.33925,2010-11-01T19:50:56.000Z,,6458627.15939689,1758479.38882989
-118.348018055374595,33.825333966817645,143649426,HSIP Freedom PropaneLocations,3945,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Ralph'S Store Number 110,3455 Sepulveda Blvd,,Torrance,CA,,,,,,,48988,,90505,http://egis3.lacounty.gov/lms/?p=48988,publish,33.825334,-118.348018,2010-11-01T19:50:56.000Z,,6455965.75887981,1758998.35071848
-118.328044055717001,33.803026967620809,143649427,HSIP Freedom PropaneLocations,3946,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Home Depot Store Number 618 W,24451 Crenshaw Blvd,,Torrance,CA,,,,,,,48989,,90505,http://egis3.lacounty.gov/lms/?p=48989,publish,33.803027,-118.328044,2010-11-01T19:50:56.000Z,,6462006.00729796,1750859.87880647
-118.497162055708571,34.0164929668694,143649428,HSIP Freedom PropaneLocations,3947,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Santa Monica Chevron,1330 Santa Monica Blvd,,Santa Monica,CA,,,,,,,48990,,90401,http://egis3.lacounty.gov/lms/?p=48990,publish,34.016493,-118.497162,2010-11-01T19:50:56.000Z,,6411010.18606147,1828755.07636222
-118.492689056196568,34.013164966874513,143649429,HSIP Freedom PropaneLocations,3948,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Sears Retail Store Number 1178,302 Colorado Ave,,Santa Monica,CA,,,,,,,48991,,90401,http://egis3.lacounty.gov/lms/?p=48991,publish,34.013165,-118.492689,2010-11-01T19:50:56.000Z,,6412359.73815238,1827537.29041198
-118.477391056172237,34.036101966576126,143649430,HSIP Freedom PropaneLocations,3949,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Wilshire Union 76,2601 Wilshire Blvd,,Santa Monica,CA,,,,,,,48992,,90403,http://egis3.lacounty.gov/lms/?p=48992,publish,34.036102,-118.477391,2010-11-01T19:50:56.000Z,,6417035.44205555,1835862.05755506
-118.479730056358093,34.03412396642787,143649431,HSIP Freedom PropaneLocations,3950,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Michael'S Liquor,2402 Wilshire Blvd,,Santa Monica,CA,,,,,,,48993,,90403,http://egis3.lacounty.gov/lms/?p=48993,publish,34.034124,-118.47973,2010-11-01T19:50:56.000Z,,6416323.36637998,1835145.60623206
-118.309061056171487,33.825001967487481,143649432,HSIP Freedom PropaneLocations,3951,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Lowe'S Store Number 250,22255 Western Ave,,Torrance,CA,,,,,,,48994,,90501,http://egis3.lacounty.gov/lms/?p=48994,publish,33.825002,-118.309061,2010-11-01T19:50:56.000Z,,6467797.87661973,1758838.85399023
-118.308754055784618,33.817613966997754,143649433,HSIP Freedom PropaneLocations,3952,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Walgreens Store Number 7481,22930 S Western Ave,,Torrance,CA,,,,,,,48995,,90501,http://egis3.lacounty.gov/lms/?p=48995,publish,33.817614,-118.308754,2010-11-01T19:50:56.000Z,,6467882.86431064,1756149.8915204
-118.299286056273985,33.854334967489649,143649434,HSIP Freedom PropaneLocations,3953,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Walmart Store Number 5072,19503 S Normandie Ave,,Torrance,CA,,,,,,,48996,,90501,http://egis3.lacounty.gov/lms/?p=48996,publish,33.854335,-118.299286,2010-11-01T19:50:56.000Z,,6470798.65539506,1769504.85365556
-118.28697005592079,33.842081967465539,143649435,HSIP Freedom PropaneLocations,3954,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Alpine Shell,701 W Torrance Blvd,,Torrance,CA,,,,,,,48997,,90502,http://egis3.lacounty.gov/lms/?p=48997,publish,33.842082,-118.28697,2010-11-01T19:50:56.000Z,,6474525.39991005,1765034.79008915
-118.29061805546381,33.810157967510889,143649436,HSIP Freedom PropaneLocations,3955,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Kmart Store Number 4191,902 W Sepulveda,,Harbor City,CA,,,,,,,48998,,90710,http://egis3.lacounty.gov/lms/?p=48998,publish,33.810158,-118.290618,2010-11-01T19:50:56.000Z,,6473384.01570989,1753420.0406809
-118.307666056042038,33.798291967359951,143649437,HSIP Freedom PropaneLocations,3956,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Ralph'S Store Number 258,24911 Western Ave,,Lomita,CA,,,,,,,48999,,90717,http://egis3.lacounty.gov/lms/?p=48999,publish,33.798292,-118.307666,2010-11-01T19:50:56.000Z,,6468191.83252472,1749117.11359122
-118.315513055878768,33.776268967076973,143649438,HSIP Freedom PropaneLocations,3957,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Arco-Smog Pros,2031 Palos Verdes Dr N,,Lomita,CA,,,,,,,49000,,90717,http://egis3.lacounty.gov/lms/?p=49000,publish,33.776269,-118.315513,2010-11-01T19:50:56.000Z,,6465782.52041422,1741109.75821489
-118.276098055902253,33.824175966906239,143649439,HSIP Freedom PropaneLocations,3958,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Arco Store Number 9658,22309 S Main,,Carson,CA,,,,,,,49001,,90745,http://egis3.lacounty.gov/lms/?p=49001,publish,33.824176,-118.276098,2010-11-01T19:50:56.000Z,,6477809.02129555,1758509.10989906
-118.27505805644499,33.807857966982922,143649440,HSIP Freedom PropaneLocations,3959,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Home Depot Store Number 6670 W,110 E Sepulveda Blvd,,Carson,CA,,,,,,,49002,,90745,http://egis3.lacounty.gov/lms/?p=49002,publish,33.807858,-118.275058,2010-11-01T19:50:56.000Z,,6478108.65717922,1752569.71101673
-118.240177056543047,33.831824967390254,143649441,HSIP Freedom PropaneLocations,3960,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Village Liquor,1823 E Carson St,,Carson,CA,,,,,,,49003,,90745,http://egis3.lacounty.gov/lms/?p=49003,publish,33.831825,-118.240177,2010-11-01T19:50:56.000Z,,6488726.20418556,1761264.75432214
-118.257076056292718,33.831763967131714,143649442,HSIP Freedom PropaneLocations,3961,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Carson Unocal,1025 E Carson,,Carson,CA,,,,,,,49004,,90745,http://egis3.lacounty.gov/lms/?p=49004,publish,33.831764,-118.257076,2010-11-01T19:50:56.000Z,,6483593.76497538,1761255.2494199
-118.28392705607834,33.840527967478543,143649443,HSIP Freedom PropaneLocations,3962,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Kmart Store Number 4987,500 Carson Town Center,,Carson,CA,,,,,,,49005,,90745,http://egis3.lacounty.gov/lms/?p=49005,publish,33.840528,-118.283927,2010-11-01T19:50:56.000Z,,6475447.87575538,1764466.62783964
-118.360045056016816,33.80844196690019,143649444,HSIP Freedom PropaneLocations,3963,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Orchard Supply Hardware Store Number 5669,4340 Pacific Coast Hwy,,Torrance,CA,,,,,,,49006,,90505,http://egis3.lacounty.gov/lms/?p=49006,publish,33.808442,-118.360045,2010-11-01T19:50:56.000Z,,6452290.75704347,1752863.80786948
-118.369328055934758,33.826698967173627,143649445,HSIP Freedom PropaneLocations,3964,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Ace Store Number 4861-A Woods Ace Hardware,22217 Palos Verde Blvd,,Torrance,CA,,,,,,,49007,,90505,http://egis3.lacounty.gov/lms/?p=49007,publish,33.826699,-118.369328,2010-11-01T19:50:56.000Z,,6449495.06053513,1759518.20236906
-118.049948056214916,33.967080967349467,143649446,HSIP Freedom PropaneLocations,3965,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Home Depot Store Number 6684 W,12322 Washington Blvd,,Whittier,CA,,,,,,,49008,,90606,http://egis3.lacounty.gov/lms/?p=49008,publish,33.967081,-118.049948,2010-11-01T19:50:56.000Z,,6546525.07480805,1810404.20853648
-118.070721056712756,33.971699967623842,143649447,HSIP Freedom PropaneLocations,3966,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Alta Dena Express,11302 E Washington Blvd,,Whittier,CA,,,,,,,49009,,90606,http://egis3.lacounty.gov/lms/?p=49009,publish,33.9717,-118.070721,2010-11-01T19:50:56.000Z,,6540227.45945056,1812088.9410594
-118.046628056304172,33.936600967239443,143649448,HSIP Freedom PropaneLocations,3967,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Am/Pm Store Number 5401,10717 Carmenita Rd,,Whittier,CA,,,,,,,49010,,90605,http://egis3.lacounty.gov/lms/?p=49010,publish,33.936601,-118.046628,2010-11-01T19:50:56.000Z,,6547526.62168947,1799311.39082715
-117.996830057171437,33.94457496690093,143649449,HSIP Freedom PropaneLocations,3968,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Sears Retail Store Number 1149,15600 Whittwood Ln,,Whittier,CA,,,,,,,49011,,90603,http://egis3.lacounty.gov/lms/?p=49011,publish,33.944575,-117.99683,2010-11-01T19:50:56.000Z,,6562631.79784389,1802210.04086973
-118.011188056765519,33.917108967215398,143649450,HSIP Freedom PropaneLocations,3974,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Nickon'S Shell,15010 E Imperial Hwy,,La Mirada,CA,,,,,,,49012,,90638,http://egis3.lacounty.gov/lms/?p=49012,publish,33.917109,-118.011188,2010-11-01T19:50:56.000Z,,6558275.87643763,1792214.72227773
-117.977663056737242,33.908652967186093,143649451,HSIP Freedom PropaneLocations,3975,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Am/Pm Store Number 6545,13550 Beach Blvd,,La Mirada,CA,,,,,,,49013,,90638,http://egis3.lacounty.gov/lms/?p=49013,publish,33.908653,-117.977663,2010-11-01T19:50:56.000Z,,6568448.09231363,1789137.95448114
-117.987263056653518,33.896107967085491,143649452,HSIP Freedom PropaneLocations,3976,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,P & P Shell,14910 Beach Blvd,,La Mirada,CA,,,,,,,49014,,90638,http://egis3.lacounty.gov/lms/?p=49014,publish,33.896108,-117.987263,2010-11-01T19:50:56.000Z,,6565535.72379455,1784572.02824557
-118.011746056242359,33.918295967748584,143649453,HSIP Freedom PropaneLocations,3977,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Home Depot Store Number 684 W,12300 La Mirada Blvd,,La Mirada,CA,,,,,,,49015,,90638,http://egis3.lacounty.gov/lms/?p=49015,publish,33.918296,-118.011746,2010-11-01T19:50:56.000Z,,6558106.62907273,1792646.7181329
-118.04952705648779,33.941774967523791,143649454,HSIP Freedom PropaneLocations,3978,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Walmart Store Number 2948,13310 Telegraph Rd,,Santa Fe Springs,CA,,,,,,,49016,,90670,http://egis3.lacounty.gov/lms/?p=49016,publish,33.941775,-118.049527,2010-11-01T19:50:56.000Z,,6546648.19332822,1801194.74434389
-118.083016056752385,33.858431966963757,143649455,HSIP Freedom PropaneLocations,3979,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,M&M Service Station 76,11756 S St,,Artesia,CA,,,,,,,49017,,90701,http://egis3.lacounty.gov/lms/?p=49017,publish,33.858432,-118.083016,2010-11-01T19:50:56.000Z,,6536465.52865422,1770870.98182881
-118.081985056490595,33.872968967313795,143649456,HSIP Freedom PropaneLocations,3980,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Walgreens Store Number 5773,11800 Artesia Blvd,,Artesia,CA,,,,,,,49018,,90701,http://egis3.lacounty.gov/lms/?p=49018,publish,33.872969,-118.081985,2010-11-01T19:50:56.000Z,,6536782.86922689,1776161.09559239
